game_uid,pair,starter,winner,end_reason,plies_total,opening,time_p1,time_p2,moves_p1,moves_p2,branch_sum_p1,branch_sum_p2,forced_p1,forced_p2,missed_win_p1,missed_win_p2,gave_opp_win_p1,gave_opp_win_p2
AlphaBeta (baseline)__vs__AlphaBeta+__seed1010001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.609264,3.763068,5,5,180,141,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed5050001__Astart,,A,B,victory,8,"0,0,CIRCLE | 2,2,TRIANGLE | 1,2,SQUARE | 3,0,SQUARE",1.991027,13.676681,4,4,176,137,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed5050002__Bstart,,B,A,victory,12,"2,2,CIRCLE | 1,1,CIRCLE | 0,0,TRIANGLE | 0,2,SQUARE",1.828080,11.680680,6,6,156,196,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed6060001__Astart,,A,B,victory,8,"0,0,CIRCLE | 1,2,DIAMOND | 2,1,DIAMOND | 2,3,CIRCLE",1.885919,15.036256,4,4,174,138,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed6060002__Bstart,,B,B,victory,11,"1,1,DIAMOND | 1,2,CIRCLE | 3,3,CIRCLE | 0,0,SQUARE",0.976431,8.504139,5,6,145,198,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed7070001__Astart,,A,B,victory,10,"0,0,CIRCLE | 2,2,TRIANGLE | 1,2,SQUARE | 1,3,CIRCLE",1.830989,14.900514,5,5,181,145,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed7070002__Bstart,,B,B,victory,9,"0,1,DIAMOND | 1,2,CIRCLE | 1,3,SQUARE | 2,1,TRIANGLE",1.100119,8.525610,4,5,141,189,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed8080001__Astart,,A,A,victory,9,"0,0,CIRCLE | 2,2,DIAMOND | 1,2,SQUARE | 3,1,TRIANGLE",1.741143,13.348587,5,4,189,133,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed8080002__Bstart,,B,B,victory,9,"1,0,SQUARE | 2,1,CIRCLE | 3,1,TRIANGLE | 1,2,DIAMOND",0.942162,9.329489,4,5,142,187,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed9090001__Astart,,A,A,victory,7,"0,0,CIRCLE | 2,2,SQUARE | 1,3,SQUARE | 2,1,CIRCLE",1.870756,13.718227,4,3,176,117,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed9090002__Bstart,,B,B,victory,11,"3,3,TRIANGLE | 1,1,CIRCLE | 2,1,DIAMOND | 2,2,SQUARE",0.745493,7.777630,5,6,153,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed1120001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,1,DIAMOND | 2,2,DIAMOND | 3,2,CIRCLE",1.768638,14.359193,5,5,187,146,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed1120002__Bstart,,B,B,victory,9,"1,2,CIRCLE | 2,1,CIRCLE | 2,3,TRIANGLE | 0,0,SQUARE",1.734899,11.293406,4,5,137,189,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed2130001__Astart,,A,B,victory,10,"0,0,CIRCLE | 2,2,SQUARE | 1,3,SQUARE | 3,1,CIRCLE",2.010901,15.087189,5,5,179,144,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed2130002__Bstart,,B,B,victory,11,"1,2,TRIANGLE | 1,1,CIRCLE | 2,1,DIAMOND | 2,2,SQUARE",0.927893,8.305335,5,6,154,201,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed3140001__Astart,,A,A,victory,9,"0,0,CIRCLE | 2,2,SQUARE | 1,3,SQUARE | 3,1,TRIANGLE",1.877129,14.096780,5,4,194,129,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed3140002__Bstart,,B,B,victory,9,"2,3,SQUARE | 1,1,CIRCLE | 1,2,DIAMOND | 0,2,SQUARE",0.756465,10.267347,4,5,138,187,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed4150001__Astart,,A,A,victory,7,"0,0,CIRCLE | 2,2,SQUARE | 1,3,SQUARE | 2,1,CIRCLE",1.973669,14.134542,4,3,176,117,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed4150002__Bstart,,B,B,victory,9,"2,2,CIRCLE | 1,1,CIRCLE | 0,0,SQUARE | 2,3,SQUARE",2.032545,11.057691,4,5,139,188,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed5160001__Astart,,A,A,victory,9,"0,0,CIRCLE | 1,1,SQUARE | 2,2,SQUARE | 2,1,CIRCLE",2.189042,14.459637,5,4,203,129,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed5160002__Bstart,,B,B,victory,9,"3,1,DIAMOND | 1,2,CIRCLE | 2,2,TRIANGLE | 0,0,SQUARE",0.799882,8.650719,4,5,138,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed6170001__Astart,,A,B,victory,8,"0,0,CIRCLE | 2,2,DIAMOND | 1,2,SQUARE | 3,0,SQUARE",1.884803,13.205611,4,4,176,137,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed6170002__Bstart,,B,B,victory,9,"3,1,CIRCLE | 1,2,CIRCLE | 1,0,DIAMOND | 0,0,SQUARE",1.804293,10.114382,4,5,138,192,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed7180001__Astart,,A,A,victory,9,"0,0,CIRCLE | 2,1,CIRCLE | 1,2,SQUARE | 3,3,DIAMOND",1.823298,15.615124,5,4,191,136,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed7180002__Bstart,,B,B,victory,9,"0,3,CIRCLE | 2,1,CIRCLE | 2,2,SQUARE | 0,0,SQUARE",2.250938,8.639676,4,5,140,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed8190001__Astart,,A,A,victory,9,"0,0,CIRCLE | 2,2,TRIANGLE | 1,2,SQUARE | 3,1,SQUARE",1.968514,14.349337,5,4,189,133,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed8190002__Bstart,,B,B,victory,9,"1,3,SQUARE | 2,1,CIRCLE | 0,0,CIRCLE | 3,2,SQUARE",1.157390,9.014651,4,5,135,187,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed9200001__Astart,,A,A,victory,9,"0,0,CIRCLE | 2,2,TRIANGLE | 1,2,SQUARE | 3,1,SQUARE",1.883879,13.901238,5,4,188,137,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed9200002__Bstart,,B,B,victory,9,"3,0,CIRCLE | 1,2,CIRCLE | 1,1,DIAMOND | 2,1,SQUARE",2.041615,8.761439,4,5,141,193,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed1010003__Astart,,A,A,victory,7,"0,0,CIRCLE | 2,1,SQUARE | 1,2,SQUARE | 3,2,TRIANGLE",1.516734,15.213162,4,3,173,117,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed1010004__Bstart,,B,B,victory,9,"2,2,SQUARE | 1,1,CIRCLE | 0,0,TRIANGLE | 0,3,SQUARE",1.038389,10.942108,4,5,141,192,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed2020003__Astart,,A,A,victory,7,"0,0,CIRCLE | 2,2,SQUARE | 1,3,SQUARE | 2,1,CIRCLE",1.925178,13.952495,4,3,176,117,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed2020004__Bstart,,B,B,victory,13,"1,2,DIAMOND | 1,1,CIRCLE | 2,1,SQUARE | 2,2,TRIANGLE",0.996484,8.541734,6,7,151,197,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed3030003__Astart,,A,A,victory,9,"0,0,CIRCLE | 2,2,DIAMOND | 1,2,SQUARE | 3,1,TRIANGLE",1.625933,13.774707,5,4,189,133,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed3030004__Bstart,,B,B,victory,11,"3,3,TRIANGLE | 1,1,CIRCLE | 2,1,DIAMOND | 2,2,SQUARE",0.738267,8.127644,5,6,134,196,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed4040003__Astart,,A,A,victory,9,"0,0,CIRCLE | 2,2,SQUARE | 1,3,SQUARE | 3,1,DIAMOND",1.829224,14.232174,5,4,194,129,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed4040004__Bstart,,B,B,victory,9,"0,0,CIRCLE | 2,2,CIRCLE | 1,2,SQUARE | 3,0,SQUARE",2.723914,9.859406,4,5,142,188,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed5050003__Astart,,A,A,victory,7,"0,0,CIRCLE | 2,2,TRIANGLE | 1,2,SQUARE | 2,1,DIAMOND",1.708749,13.679436,4,3,179,119,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed5050004__Bstart,,B,B,victory,11,"2,3,DIAMOND | 1,1,CIRCLE | 1,2,TRIANGLE | 0,2,SQUARE",0.879511,8.739025,5,6,153,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed6060003__Astart,,A,B,victory,8,"0,0,CIRCLE | 2,2,DIAMOND | 1,2,SQUARE | 3,0,SQUARE",1.880118,13.777674,4,4,176,137,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed6060004__Bstart,,B,B,victory,9,"0,2,TRIANGLE | 1,1,CIRCLE | 2,1,SQUARE | 2,2,DIAMOND",1.069067,9.040740,4,5,139,192,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed7070003__Astart,,A,B,victory,8,"0,0,CIRCLE | 2,2,CIRCLE | 1,2,SQUARE | 3,0,SQUARE",2.068412,16.352323,4,4,175,140,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed7070004__Bstart,,B,B,victory,9,"0,1,CIRCLE | 1,2,CIRCLE | 2,2,TRIANGLE | 2,1,SQUARE",2.292854,12.184014,4,5,139,195,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed8080003__Astart,,A,A,victory,7,"0,0,CIRCLE | 2,2,SQUARE | 1,3,SQUARE | 2,1,CIRCLE",2.126778,15.362982,4,3,176,117,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed8080004__Bstart,,B,B,victory,11,"0,0,TRIANGLE | 2,2,CIRCLE | 2,1,SQUARE | 1,1,DIAMOND",1.198043,8.400128,5,6,151,190,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed9090003__Astart,,A,B,victory,12,"0,0,CIRCLE | 1,2,DIAMOND | 2,1,DIAMOND | 3,1,CIRCLE",1.848684,15.009952,6,6,188,148,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed9090004__Bstart,,B,B,victory,11,"2,1,TRIANGLE | 1,1,CIRCLE | 1,2,SQUARE | 2,2,DIAMOND",1.051602,8.618733,5,6,154,201,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed1120003__Astart,,A,A,victory,9,"0,0,CIRCLE | 2,2,SQUARE | 1,3,SQUARE | 3,1,DIAMOND",1.679262,12.712816,5,4,187,136,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed1120004__Bstart,,B,B,victory,9,"2,1,SQUARE | 1,1,CIRCLE | 3,3,TRIANGLE | 2,2,DIAMOND",0.844069,8.390008,4,5,137,196,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed2130003__Astart,,A,A,victory,7,"0,0,CIRCLE | 2,2,TRIANGLE | 1,2,SQUARE | 3,1,DIAMOND",1.514744,12.483187,4,3,174,119,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed2130004__Bstart,,B,B,victory,11,"3,2,TRIANGLE | 1,1,CIRCLE | 2,1,SQUARE | 0,2,SQUARE",1.003334,8.997378,5,6,151,194,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed3140003__Astart,,A,A,victory,7,"0,0,CIRCLE | 2,2,TRIANGLE | 1,2,SQUARE | 3,1,DIAMOND",1.489281,13.383897,4,3,174,119,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed3140004__Bstart,,B,B,victory,11,"0,2,TRIANGLE | 1,1,CIRCLE | 2,1,DIAMOND | 2,2,SQUARE",0.947909,9.315058,5,6,142,198,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed4150003__Astart,,A,B,victory,10,"0,0,CIRCLE | 2,2,DIAMOND | 1,2,SQUARE | 1,3,CIRCLE",1.596339,12.878403,5,5,181,145,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed4150004__Bstart,,B,B,victory,13,"3,0,CIRCLE | 1,2,CIRCLE | 1,1,TRIANGLE | 2,1,SQUARE",1.729246,9.491122,6,7,141,203,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed5160003__Astart,,A,A,victory,9,"0,0,CIRCLE | 2,2,DIAMOND | 1,2,SQUARE | 3,1,TRIANGLE",1.493469,13.044588,5,4,189,133,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed5160004__Bstart,,B,B,victory,11,"2,1,SQUARE | 1,1,CIRCLE | 1,2,TRIANGLE | 2,2,DIAMOND",0.985959,7.711885,5,6,154,201,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed6170003__Astart,,A,B,victory,10,"0,0,CIRCLE | 2,2,DIAMOND | 1,2,SQUARE | 1,3,CIRCLE",1.657980,13.302957,5,5,181,145,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed6170004__Bstart,,B,B,victory,11,"3,2,CIRCLE | 1,1,CIRCLE | 2,1,TRIANGLE | 2,2,SQUARE",1.356067,10.516888,5,6,140,203,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed7180003__Astart,,A,B,victory,8,"0,0,CIRCLE | 2,2,TRIANGLE | 1,2,SQUARE | 3,0,SQUARE",1.955168,12.297085,4,4,176,137,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed7180004__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 2,3,TRIANGLE | 0,0,SQUARE",1.888114,10.958630,4,5,139,188,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed8190003__Astart,,A,B,victory,10,"0,0,CIRCLE | 2,2,TRIANGLE | 1,2,SQUARE | 1,3,CIRCLE",1.747365,13.499168,5,5,181,145,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed8190004__Bstart,,B,B,victory,9,"2,0,CIRCLE | 1,1,CIRCLE | 1,2,DIAMOND | 2,2,SQUARE",1.772856,10.024487,4,5,141,193,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed9200003__Astart,,A,A,victory,9,"0,0,CIRCLE | 2,2,SQUARE | 1,3,SQUARE | 3,1,DIAMOND",1.666145,13.639637,5,4,194,129,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed9200004__Bstart,,B,B,victory,11,"1,1,SQUARE | 1,2,CIRCLE | 2,2,TRIANGLE | 2,1,DIAMOND",1.175921,8.440256,5,6,150,194,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed1010005__Astart,,A,B,victory,10,"0,0,CIRCLE | 2,2,DIAMOND | 1,2,SQUARE | 1,3,CIRCLE",1.681718,13.034233,5,5,181,145,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed1010006__Bstart,,B,B,victory,13,"1,2,DIAMOND | 1,1,CIRCLE | 2,1,SQUARE | 2,2,TRIANGLE",0.927645,7.653270,6,7,151,197,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed2020005__Astart,,A,A,victory,7,"0,0,CIRCLE | 2,2,SQUARE | 1,3,SQUARE | 2,1,CIRCLE",1.802430,13.430569,4,3,176,117,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed2020006__Bstart,,B,B,victory,9,"0,1,CIRCLE | 1,2,CIRCLE | 1,1,TRIANGLE | 3,3,TRIANGLE",2.276948,10.844534,4,5,140,190,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed3030005__Astart,,A,A,victory,7,"0,0,CIRCLE | 2,2,SQUARE | 1,3,SQUARE | 2,1,CIRCLE",1.813989,13.586100,4,3,176,117,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed3030006__Bstart,,B,B,victory,9,"1,3,DIAMOND | 2,1,CIRCLE | 2,2,SQUARE | 0,0,SQUARE",0.653824,6.862642,4,5,141,188,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed4040005__Astart,,A,B,victory,10,"0,0,CIRCLE | 2,2,SQUARE | 1,3,SQUARE | 3,1,CIRCLE",1.855031,13.536843,5,5,179,144,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed4040006__Bstart,,B,B,victory,9,"1,0,DIAMOND | 2,1,CIRCLE | 2,2,SQUARE | 1,2,TRIANGLE",0.871497,7.991307,4,5,137,194,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed5050005__Astart,,A,B,victory,12,"0,0,CIRCLE | 1,2,TRIANGLE | 2,1,TRIANGLE | 3,1,CIRCLE",1.681986,14.553518,6,6,188,148,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed5050006__Bstart,,B,B,victory,9,"1,0,DIAMOND | 2,1,CIRCLE | 2,2,TRIANGLE | 1,2,SQUARE",0.808521,8.046124,4,5,137,194,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed6060005__Astart,,A,B,victory,10,"0,0,CIRCLE | 2,2,SQUARE | 1,3,SQUARE | 3,1,CIRCLE",1.787190,13.517434,5,5,179,144,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed6060006__Bstart,,B,B,victory,11,"0,3,TRIANGLE | 2,1,CIRCLE | 2,2,DIAMOND | 1,2,SQUARE",0.932232,7.583423,5,6,153,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed7070005__Astart,,A,B,victory,8,"0,0,CIRCLE | 2,2,TRIANGLE | 1,2,SQUARE | 3,0,SQUARE",1.801437,12.335000,4,4,176,137,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed7070006__Bstart,,B,B,victory,9,"3,1,TRIANGLE | 1,2,CIRCLE | 0,0,CIRCLE | 0,1,SQUARE",1.045759,8.470710,4,5,137,190,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed8080005__Astart,,A,A,victory,7,"0,0,CIRCLE | 2,2,DIAMOND | 1,2,SQUARE | 3,1,TRIANGLE",1.460262,13.133408,4,3,174,118,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed8080006__Bstart,,B,B,victory,11,"1,2,TRIANGLE | 1,1,CIRCLE | 2,1,DIAMOND | 2,2,SQUARE",0.966696,7.913113,5,6,154,200,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed9090005__Astart,,A,A,victory,7,"0,0,CIRCLE | 2,2,TRIANGLE | 1,2,SQUARE | 3,1,DIAMOND",1.562521,14.343473,4,3,174,119,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed9090006__Bstart,,B,B,victory,9,"2,1,DIAMOND | 1,1,CIRCLE | 3,2,TRIANGLE | 0,2,SQUARE",0.688469,7.678009,4,5,141,190,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed1120005__Astart,,A,B,victory,10,"0,0,CIRCLE | 2,2,DIAMOND | 1,2,SQUARE | 1,3,CIRCLE",1.800847,16.548200,5,5,181,145,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed1120006__Bstart,,B,B,victory,9,"3,1,CIRCLE | 1,2,CIRCLE | 2,2,SQUARE | 0,0,SQUARE",1.956969,10.355973,4,5,139,189,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed2130005__Astart,,A,A,victory,7,"0,0,CIRCLE | 1,2,DIAMOND | 2,1,DIAMOND | 2,3,TRIANGLE",2.272582,15.497238,4,3,174,117,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed2130006__Bstart,,B,B,victory,11,"3,3,TRIANGLE | 1,1,CIRCLE | 2,0,CIRCLE | 2,2,SQUARE",0.783133,9.766894,5,6,143,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed3140005__Astart,,A,A,victory,9,"0,0,CIRCLE | 2,2,DIAMOND | 1,2,SQUARE | 3,1,SQUARE",1.923758,15.627764,5,4,182,136,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed3140006__Bstart,,B,B,victory,9,"1,1,TRIANGLE | 1,2,CIRCLE | 3,0,DIAMOND | 2,1,SQUARE",1.463434,8.963501,4,5,142,193,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed4150005__Astart,,A,B,victory,10,"0,0,CIRCLE | 2,2,DIAMOND | 1,2,SQUARE | 1,3,CIRCLE",2.897486,17.117310,5,5,181,145,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed4150006__Bstart,,B,B,victory,9,"0,3,TRIANGLE | 2,1,CIRCLE | 2,2,SQUARE | 1,2,DIAMOND",1.080864,8.473832,4,5,137,194,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed5160005__Astart,,A,B,victory,8,"0,0,CIRCLE | 2,2,TRIANGLE | 1,2,SQUARE | 3,0,SQUARE",2.359103,15.919855,4,4,176,137,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed5160006__Bstart,,B,B,victory,9,"2,3,SQUARE | 1,1,CIRCLE | 1,2,DIAMOND | 0,2,SQUARE",0.990717,12.624748,4,5,139,187,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed6170005__Astart,,A,A,victory,7,"0,0,CIRCLE | 2,2,SQUARE | 1,3,SQUARE | 2,1,CIRCLE",2.417595,17.615986,4,3,176,117,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed6170006__Bstart,,B,B,victory,11,"2,3,CIRCLE | 1,1,CIRCLE | 1,2,SQUARE | 3,0,SQUARE",2.340376,13.001374,5,6,144,194,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed7180005__Astart,,A,A,victory,7,"0,0,CIRCLE | 2,2,DIAMOND | 1,2,SQUARE | 3,1,TRIANGLE",2.016153,16.295729,4,3,174,118,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed7180006__Bstart,,B,B,victory,11,"3,3,TRIANGLE | 1,1,CIRCLE | 1,2,DIAMOND | 2,2,SQUARE",0.911584,9.367030,5,6,148,204,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed8190005__Astart,,A,B,victory,10,"0,0,CIRCLE | 2,2,SQUARE | 1,3,SQUARE | 3,1,CIRCLE",2.262445,16.939316,5,5,179,144,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed8190006__Bstart,,B,B,victory,9,"1,2,TRIANGLE | 1,1,CIRCLE | 0,0,DIAMOND | 2,2,SQUARE",1.024879,10.086595,4,5,140,196,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed9200005__Astart,,A,A,victory,7,"0,0,CIRCLE | 2,1,CIRCLE | 1,2,SQUARE | 2,3,SQUARE",2.325796,17.255063,4,3,176,117,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)__seed9200006__Bstart,,B,B,victory,9,"3,0,SQUARE | 1,2,CIRCLE | 2,2,DIAMOND | 2,1,TRIANGLE",0.949447,10.266916,4,5,142,191,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)+__seed1010001__Astart,,A,A,victory,7,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 2,3,TRIANGLE",2.123896,2.788250,4,3,175,119,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)+__seed1010002__Bstart,,B,B,victory,9,"1,0,TRIANGLE | 2,1,CIRCLE | 2,2,DIAMOND | 1,2,SQUARE",1.016332,3.066282,4,5,139,190,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)+__seed2020001__Astart,,A,B,victory,10,"0,0,CIRCLE | 3,3,TRIANGLE | 1,2,TRIANGLE | 2,1,CIRCLE",1.914191,3.763813,5,5,179,144,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)+__seed2020002__Bstart,,B,B,victory,9,"0,2,CIRCLE | 1,1,CIRCLE | 2,1,DIAMOND | 2,2,SQUARE",2.283299,2.808460,4,5,141,193,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)+__seed3030001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,0,TRIANGLE | 2,1,TRIANGLE | 2,2,DIAMOND",2.011231,3.884328,5,5,186,143,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)+__seed3030002__Bstart,,B,B,victory,11,"3,1,TRIANGLE | 1,2,CIRCLE | 0,0,CIRCLE | 0,1,SQUARE",1.279286,3.259744,5,6,144,183,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)+__seed4040001__Astart,,A,A,victory,9,"0,0,CIRCLE | 1,1,TRIANGLE | 2,2,TRIANGLE | 3,3,SQUARE",2.040092,3.815494,5,4,194,137,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)+__seed4040002__Bstart,,B,B,victory,11,"2,2,DIAMOND | 1,1,CIRCLE | 1,3,TRIANGLE | 0,2,SQUARE",0.895199,2.901370,5,6,150,196,0,0,0,0,1,0
AlphaBeta (baseline)__vs__Génétique (éval AB)+__seed5050001__Astart,,A,A,victory,7,"0,0,CIRCLE | 2,2,TRIANGLE | 1,2,SQUARE | 3,1,CIRCLE",2.279886,2.936609,4,3,174,120,0,0,0,0,0,1
AlphaBeta (baseline)__vs__Génétique (éval AB)+__seed5050002__Bstart,,B,B,victory,11,"2,2,CIRCLE | 1,1,CIRCLE | 0,0,TRIANGLE | 0,2,SQUARE",2.069957,3.371001,5,6,146,202,0,0,0,0,1,0
