game_uid,pair,starter,winner,end_reason,plies_total,opening,time_p1,time_p2,moves_p1,moves_p2,branch_sum_p1,branch_sum_p2,forced_p1,forced_p2,missed_win_p1,missed_win_p2,gave_opp_win_p1,gave_opp_win_p2
Génétique (éval AB)__vs__MCTS+__seed6060015__Astart,,A,A,victory,11,"2,1,CIRCLE | 3,2,TRIANGLE | 1,2,DIAMOND | 2,0,SQUARE",6.157156,6.011273,6,5,183,134,1,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6060016__Bstart,,B,B,victory,9,"1,3,DIAMOND | 2,2,TRIANGLE | 0,0,CIRCLE | 3,1,DIAMOND",7.655347,4.800551,4,5,134,181,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7070015__Astart,,A,A,victory,9,"3,3,CIRCLE | 1,2,DIAMOND | 0,0,DIAMOND | 2,3,SQUARE",5.186597,4.800307,5,4,186,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7070016__Bstart,,B,B,victory,7,"2,2,TRIANGLE | 1,1,CIRCLE | 0,3,DIAMOND | 3,0,TRIANGLE",8.395074,3.600571,3,4,117,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8080015__Astart,,A,A,victory,9,"2,1,SQUARE | 3,2,TRIANGLE | 1,2,CIRCLE | 2,0,DIAMOND",5.953226,4.811858,5,4,191,128,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8080016__Bstart,,B,B,victory,9,"2,3,TRIANGLE | 1,1,CIRCLE | 0,2,DIAMOND | 2,0,DIAMOND",7.905599,4.800464,4,5,133,191,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9090015__Astart,,A,A,victory,9,"3,2,DIAMOND | 2,0,DIAMOND | 2,1,CIRCLE | 3,3,TRIANGLE",4.728079,4.800359,5,4,188,139,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9090016__Bstart,,B,B,victory,7,"1,0,CIRCLE | 2,1,TRIANGLE | 3,1,DIAMOND | 0,3,SQUARE",8.470104,3.600597,3,4,119,167,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1120015__Astart,,A,A,victory,9,"3,0,DIAMOND | 2,2,CIRCLE | 1,1,CIRCLE | 0,3,TRIANGLE",4.901455,4.800458,5,4,188,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120016__Bstart,,B,B,victory,7,"3,2,DIAMOND | 2,1,DIAMOND | 0,3,CIRCLE | 1,1,CIRCLE",7.244087,3.600437,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2130015__Astart,,A,A,victory,9,"3,2,DIAMOND | 0,1,SQUARE | 2,0,SQUARE | 1,3,DIAMOND",5.005509,4.804485,5,4,188,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2130016__Bstart,,B,B,victory,7,"0,1,SQUARE | 2,2,SQUARE | 1,3,DIAMOND | 3,1,DIAMOND",8.364297,3.602636,3,4,117,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3140015__Astart,,A,A,victory,11,"0,2,SQUARE | 1,1,DIAMOND | 2,1,CIRCLE | 0,3,TRIANGLE",5.544111,6.000379,6,5,183,132,1,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3140016__Bstart,,B,B,victory,9,"3,3,CIRCLE | 1,1,DIAMOND | 2,0,TRIANGLE | 2,2,SQUARE",8.700608,4.800592,4,5,139,177,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4150015__Astart,,A,A,victory,9,"3,3,SQUARE | 2,3,TRIANGLE | 1,2,DIAMOND | 0,2,CIRCLE",3.619045,4.800547,5,4,182,135,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4150016__Bstart,,B,B,victory,7,"0,3,TRIANGLE | 2,1,SQUARE | 1,0,SQUARE | 2,2,TRIANGLE",7.706692,3.600723,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5160015__Astart,,A,A,victory,9,"1,2,SQUARE | 2,3,CIRCLE | 3,0,CIRCLE | 0,2,TRIANGLE",6.931112,4.800427,5,4,187,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5160016__Bstart,,B,B,victory,7,"2,3,DIAMOND | 1,2,TRIANGLE | 0,2,CIRCLE | 3,0,SQUARE",6.851980,3.600371,3,4,119,167,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6170015__Astart,,A,A,victory,9,"0,3,SQUARE | 2,2,CIRCLE | 1,1,TRIANGLE | 3,0,DIAMOND",5.138554,4.813469,5,4,188,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6170016__Bstart,,B,B,victory,9,"1,0,TRIANGLE | 2,2,TRIANGLE | 0,3,CIRCLE | 1,1,CIRCLE",8.018332,4.800590,4,5,131,188,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7180015__Astart,,A,A,victory,9,"2,3,CIRCLE | 1,1,DIAMOND | 1,2,TRIANGLE | 3,0,SQUARE",5.967572,4.800427,5,4,189,139,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7180016__Bstart,,B,B,victory,7,"2,3,DIAMOND | 1,1,DIAMOND | 3,0,SQUARE | 2,2,SQUARE",8.022844,3.600541,3,4,118,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8190015__Astart,,A,A,victory,11,"2,0,CIRCLE | 3,3,DIAMOND | 1,2,SQUARE | 0,2,TRIANGLE",4.457314,6.000554,6,5,182,132,1,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8190016__Bstart,,B,B,victory,9,"0,0,CIRCLE | 2,2,SQUARE | 1,3,TRIANGLE | 1,1,DIAMOND",9.346179,4.800590,4,5,139,177,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9200015__Astart,,A,A,victory,11,"2,1,DIAMOND | 3,2,CIRCLE | 1,2,TRIANGLE | 2,0,SQUARE",5.443673,6.000347,6,5,184,133,1,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9200016__Bstart,,B,B,victory,9,"1,0,TRIANGLE | 2,1,SQUARE | 0,2,CIRCLE | 0,3,TRIANGLE",8.428836,4.800448,4,5,136,181,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1010017__Astart,,A,A,victory,9,"2,1,DIAMOND | 3,2,SQUARE | 0,3,SQUARE | 1,0,TRIANGLE",5.191419,4.800374,5,4,191,134,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1010018__Bstart,,B,B,victory,9,"3,3,TRIANGLE | 1,1,SQUARE | 2,0,CIRCLE | 2,2,DIAMOND",8.791258,4.800679,4,5,139,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2020017__Astart,,A,A,victory,9,"0,3,DIAMOND | 2,2,DIAMOND | 1,1,SQUARE | 3,0,CIRCLE",5.101570,4.800408,5,4,188,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2020018__Bstart,,B,B,victory,7,"2,3,TRIANGLE | 1,2,TRIANGLE | 3,1,SQUARE | 1,0,SQUARE",7.996111,3.600457,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030017__Astart,,A,B,victory,10,"1,2,SQUARE | 2,0,DIAMOND | 2,1,CIRCLE | 3,3,TRIANGLE",5.003763,4.800399,5,5,182,135,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030018__Bstart,,B,B,victory,7,"2,1,CIRCLE | 1,1,SQUARE | 3,2,DIAMOND | 0,2,CIRCLE",9.234811,3.600522,3,4,119,177,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4040017__Astart,,A,A,victory,11,"1,1,TRIANGLE | 0,3,CIRCLE | 2,2,DIAMOND | 1,0,SQUARE",5.603331,6.000633,6,5,184,148,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4040018__Bstart,,B,B,victory,9,"3,0,DIAMOND | 1,2,TRIANGLE | 2,3,SQUARE | 2,1,CIRCLE",7.853747,4.800518,4,5,139,174,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5050017__Astart,,A,A,no_move,13,"1,3,SQUARE | 0,0,DIAMOND | 2,1,TRIANGLE | 1,2,TRIANGLE",4.985188,7.200391,7,6,201,144,0,1,0,0,0,0
Génétique (éval AB)__vs__MCTS+__seed5050018__Bstart,,B,B,victory,7,"3,0,TRIANGLE | 1,2,CIRCLE | 0,1,SQUARE | 2,1,DIAMOND",7.864834,3.600549,3,4,119,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6060017__Astart,,A,B,victory,10,"2,1,CIRCLE | 3,0,DIAMOND | 1,2,DIAMOND | 2,3,TRIANGLE",4.578760,4.800460,5,5,185,153,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6060018__Bstart,,B,B,victory,9,"2,1,CIRCLE | 1,2,CIRCLE | 0,0,TRIANGLE | 3,3,SQUARE",10.514524,4.800506,4,5,132,186,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7070017__Astart,,A,A,victory,9,"3,0,CIRCLE | 3,3,SQUARE | 1,2,SQUARE | 0,1,DIAMOND",5.744829,4.800512,5,4,189,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7070018__Bstart,,B,B,victory,9,"3,3,CIRCLE | 1,1,TRIANGLE | 2,0,DIAMOND | 0,2,DIAMOND",8.424318,4.800624,4,5,131,188,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8080017__Astart,,A,A,victory,9,"0,1,TRIANGLE | 1,2,CIRCLE | 2,2,SQUARE | 0,0,DIAMOND",6.179807,4.800401,5,4,188,128,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8080018__Bstart,,B,B,victory,9,"3,0,DIAMOND | 1,2,DIAMOND | 0,1,CIRCLE | 3,3,TRIANGLE",8.605367,4.800503,4,5,135,181,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9090017__Astart,,A,A,victory,9,"1,0,TRIANGLE | 3,0,SQUARE | 2,2,SQUARE | 0,3,DIAMOND",4.621161,4.800390,5,4,189,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9090018__Bstart,,B,A,victory,10,"3,1,TRIANGLE | 1,2,SQUARE | 2,3,SQUARE | 1,0,TRIANGLE",8.064019,6.000460,5,5,141,185,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120017__Astart,,A,A,victory,9,"0,3,CIRCLE | 3,1,SQUARE | 2,2,SQUARE | 1,0,DIAMOND",5.826663,4.800516,5,4,192,133,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120018__Bstart,,B,B,victory,11,"2,0,DIAMOND | 1,2,TRIANGLE | 0,1,SQUARE | 3,1,CIRCLE",7.649296,6.000591,5,6,133,188,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2130017__Astart,,A,A,victory,9,"3,1,DIAMOND | 0,0,SQUARE | 2,2,CIRCLE | 1,3,DIAMOND",4.826784,4.800359,5,4,186,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2130018__Bstart,,B,A,victory,12,"2,0,CIRCLE | 1,1,CIRCLE | 0,2,TRIANGLE | 0,3,SQUARE",10.289927,7.200851,6,6,147,183,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3140017__Astart,,A,A,victory,9,"2,0,DIAMOND | 0,3,SQUARE | 1,1,SQUARE | 3,2,DIAMOND",4.774127,4.800420,5,4,188,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3140018__Bstart,,B,B,victory,9,"1,3,DIAMOND | 2,1,CIRCLE | 3,2,TRIANGLE | 0,2,SQUARE",8.205658,4.800608,4,5,139,174,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4150017__Astart,,A,A,no_move,11,"0,3,SQUARE | 1,1,TRIANGLE | 2,2,CIRCLE | 0,2,DIAMOND",5.458598,6.007573,6,5,184,132,1,0,0,0,0,0
Génétique (éval AB)__vs__MCTS+__seed4150018__Bstart,,B,B,victory,7,"3,3,TRIANGLE | 2,1,DIAMOND | 2,0,CIRCLE | 1,2,SQUARE",6.973489,3.600737,3,4,119,167,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5160017__Astart,,A,A,victory,9,"1,2,DIAMOND | 0,0,CIRCLE | 2,1,SQUARE | 3,1,TRIANGLE",4.768645,4.800338,5,4,182,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5160018__Bstart,,B,B,victory,9,"1,2,CIRCLE | 2,2,SQUARE | 0,1,TRIANGLE | 3,0,DIAMOND",10.034774,4.800470,4,5,133,187,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6170017__Astart,,A,A,victory,9,"3,3,CIRCLE | 2,0,TRIANGLE | 2,1,DIAMOND | 3,2,SQUARE",4.856982,4.800411,5,4,181,135,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6170018__Bstart,,B,B,victory,11,"2,2,CIRCLE | 2,1,SQUARE | 1,0,TRIANGLE | 3,2,DIAMOND",10.146528,6.000888,5,6,144,193,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7180017__Astart,,A,A,victory,9,"3,1,TRIANGLE | 2,3,CIRCLE | 2,2,SQUARE | 3,0,DIAMOND",5.424096,4.800354,5,4,181,135,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7180018__Bstart,,B,B,victory,7,"0,3,TRIANGLE | 2,1,DIAMOND | 3,2,SQUARE | 1,3,CIRCLE",7.340007,3.600644,3,4,118,167,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8190017__Astart,,A,B,victory,8,"3,3,DIAMOND | 3,1,CIRCLE | 2,1,SQUARE | 0,0,TRIANGLE",4.186906,3.600381,4,4,176,140,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8190018__Bstart,,B,A,victory,10,"1,0,DIAMOND | 2,2,TRIANGLE | 0,3,SQUARE | 3,0,CIRCLE",7.066569,6.000880,5,5,144,187,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9200017__Astart,,A,A,victory,9,"3,2,DIAMOND | 0,0,CIRCLE | 1,1,SQUARE | 1,3,TRIANGLE",4.820776,4.800557,5,4,186,129,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9200018__Bstart,,B,B,victory,9,"0,2,DIAMOND | 2,1,TRIANGLE | 1,0,CIRCLE | 1,3,SQUARE",7.686617,4.800768,4,5,139,175,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1010019__Astart,,A,A,victory,11,"2,2,DIAMOND | 0,1,TRIANGLE | 1,1,CIRCLE | 3,0,SQUARE",4.875938,6.000423,6,5,189,133,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1010020__Bstart,,B,B,victory,7,"2,3,TRIANGLE | 1,1,DIAMOND | 3,0,DIAMOND | 0,2,CIRCLE",7.651147,3.600857,3,4,117,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2020019__Astart,,A,A,victory,11,"0,0,DIAMOND | 3,1,CIRCLE | 1,2,SQUARE | 1,0,TRIANGLE",4.669094,6.000469,6,5,193,148,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2020020__Bstart,,B,B,victory,7,"0,2,SQUARE | 1,1,TRIANGLE | 1,0,CIRCLE | 3,3,DIAMOND",7.688859,3.600468,3,4,119,165,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030019__Astart,,A,B,victory,8,"0,1,SQUARE | 1,2,CIRCLE | 1,3,DIAMOND | 0,0,TRIANGLE",6.655808,3.600366,4,4,173,140,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030020__Bstart,,B,B,victory,9,"1,1,SQUARE | 1,2,TRIANGLE | 2,0,DIAMOND | 3,3,SQUARE",8.910158,4.800498,4,5,131,187,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4040019__Astart,,A,B,victory,12,"0,2,TRIANGLE | 3,1,DIAMOND | 1,0,DIAMOND | 2,3,CIRCLE",4.598662,6.000401,6,6,183,138,0,1,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4040020__Bstart,,B,B,victory,7,"3,0,CIRCLE | 1,2,DIAMOND | 2,3,DIAMOND | 1,1,CIRCLE",9.128542,3.600479,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5050019__Astart,,A,A,victory,11,"1,3,CIRCLE | 0,1,DIAMOND | 2,2,TRIANGLE | 3,0,SQUARE",5.500050,6.015166,6,5,191,145,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5050020__Bstart,,B,B,victory,7,"2,0,CIRCLE | 1,2,DIAMOND | 3,3,SQUARE | 2,1,SQUARE",8.889403,3.600733,3,4,118,177,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6060019__Astart,,A,B,victory,10,"0,1,TRIANGLE | 1,3,CIRCLE | 2,2,DIAMOND | 3,2,SQUARE",5.131410,4.800409,5,5,184,133,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6060020__Bstart,,B,B,victory,9,"1,0,TRIANGLE | 2,2,TRIANGLE | 3,1,DIAMOND | 1,3,DIAMOND",8.010621,4.800655,4,5,131,191,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7070019__Astart,,A,A,victory,9,"3,1,SQUARE | 2,2,DIAMOND | 1,2,TRIANGLE | 3,0,CIRCLE",5.225329,4.800285,5,4,188,128,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7070020__Bstart,,B,A,victory,10,"0,2,DIAMOND | 2,1,CIRCLE | 1,0,SQUARE | 1,3,TRIANGLE",8.499081,6.000449,5,5,144,173,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8080019__Astart,,A,A,victory,11,"1,1,SQUARE | 2,1,TRIANGLE | 2,2,DIAMOND | 0,3,CIRCLE",5.501179,6.000364,6,5,195,145,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8080020__Bstart,,B,A,victory,10,"2,0,DIAMOND | 1,1,SQUARE | 0,2,SQUARE | 3,0,CIRCLE",8.533724,6.000701,5,5,146,188,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9090019__Astart,,A,A,victory,9,"0,2,SQUARE | 2,2,TRIANGLE | 1,1,CIRCLE | 3,0,DIAMOND",4.408561,4.800512,5,4,186,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9090020__Bstart,,B,B,victory,7,"0,3,TRIANGLE | 2,1,SQUARE | 1,0,CIRCLE | 1,2,DIAMOND",7.550675,3.600537,3,4,119,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1120019__Astart,,A,A,victory,11,"2,2,TRIANGLE | 0,3,DIAMOND | 1,1,SQUARE | 3,2,CIRCLE",4.913720,6.000374,6,5,189,130,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120020__Bstart,,B,B,victory,9,"2,0,CIRCLE | 1,1,TRIANGLE | 3,3,DIAMOND | 2,2,SQUARE",9.014408,4.800604,4,5,139,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2130019__Astart,,A,A,victory,11,"0,2,CIRCLE | 2,3,SQUARE | 1,0,SQUARE | 3,1,DIAMOND",5.941503,6.000610,6,5,193,148,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2130020__Bstart,,B,B,victory,9,"0,3,CIRCLE | 2,1,TRIANGLE | 1,0,SQUARE | 1,2,DIAMOND",9.459642,4.800481,4,5,139,177,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3140019__Astart,,A,A,victory,11,"2,2,SQUARE | 1,3,TRIANGLE | 1,1,CIRCLE | 3,2,DIAMOND",5.757729,6.000361,6,5,196,141,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3140020__Bstart,,B,B,victory,7,"1,2,CIRCLE | 2,1,SQUARE | 3,3,TRIANGLE | 0,3,DIAMOND",9.963471,3.600409,3,4,119,177,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4150019__Astart,,A,A,victory,11,"3,1,DIAMOND | 2,2,TRIANGLE | 1,0,SQUARE | 0,3,CIRCLE",5.028362,6.000508,6,5,193,143,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4150020__Bstart,,B,B,victory,7,"3,0,CIRCLE | 1,2,SQUARE | 0,1,DIAMOND | 2,1,TRIANGLE",7.949463,3.600821,3,4,119,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5160019__Astart,,A,A,victory,9,"3,0,TRIANGLE | 0,3,SQUARE | 2,2,SQUARE | 1,1,DIAMOND",4.310737,4.800450,5,4,187,135,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5160020__Bstart,,B,B,victory,7,"1,2,CIRCLE | 2,1,CIRCLE | 3,3,DIAMOND | 1,0,DIAMOND",10.147650,3.600567,3,4,117,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6170019__Astart,,A,A,victory,9,"3,3,CIRCLE | 3,2,SQUARE | 2,1,TRIANGLE | 2,0,DIAMOND",5.507479,4.800414,5,4,180,135,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6170020__Bstart,,B,B,victory,9,"3,2,CIRCLE | 2,1,TRIANGLE | 2,0,SQUARE | 0,3,SQUARE",9.215721,4.800773,4,5,125,185,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7180019__Astart,,A,A,victory,11,"0,2,DIAMOND | 2,0,SQUARE | 2,1,TRIANGLE | 3,3,CIRCLE",4.782711,6.000476,6,5,185,132,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7180020__Bstart,,B,A,victory,10,"1,3,TRIANGLE | 2,1,CIRCLE | 3,2,CIRCLE | 0,1,TRIANGLE",9.094222,6.000563,5,5,145,185,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8190019__Astart,,A,B,victory,8,"2,2,TRIANGLE | 3,3,CIRCLE | 1,1,DIAMOND | 2,1,SQUARE",4.473044,3.600365,4,4,176,145,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8190020__Bstart,,B,B,victory,9,"0,0,TRIANGLE | 2,2,SQUARE | 3,1,CIRCLE | 1,1,DIAMOND",8.877013,4.800355,4,5,139,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9200019__Astart,,A,A,victory,9,"2,1,SQUARE | 1,0,CIRCLE | 1,2,TRIANGLE | 3,3,DIAMOND",7.031706,4.800574,5,4,192,135,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9200020__Bstart,,B,A,victory,10,"0,0,SQUARE | 2,2,DIAMOND | 1,3,CIRCLE | 1,1,TRIANGLE",9.432834,6.000428,5,5,146,175,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1010021__Astart,,A,B,victory,10,"1,1,TRIANGLE | 3,0,DIAMOND | 2,2,SQUARE | 2,3,CIRCLE",5.184228,4.800353,5,5,186,142,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1010022__Bstart,,B,B,victory,7,"1,0,CIRCLE | 2,1,DIAMOND | 3,1,TRIANGLE | 0,3,SQUARE",8.062834,3.599802,3,4,119,167,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2020021__Astart,,A,A,victory,11,"3,2,SQUARE | 0,0,DIAMOND | 2,1,TRIANGLE | 3,1,CIRCLE",4.514521,5.998923,6,5,193,148,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2020022__Bstart,,B,B,victory,7,"2,3,TRIANGLE | 1,1,DIAMOND | 0,2,SQUARE | 3,2,CIRCLE",7.652182,3.600219,3,4,119,178,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030021__Astart,,A,B,victory,10,"1,1,TRIANGLE | 3,3,DIAMOND | 0,2,CIRCLE | 1,2,SQUARE",4.143459,4.800313,5,5,186,144,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030022__Bstart,,B,B,victory,9,"0,2,SQUARE | 1,1,DIAMOND | 3,3,DIAMOND | 3,0,SQUARE",9.171275,4.800453,4,5,134,181,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4040021__Astart,,A,A,victory,9,"1,2,SQUARE | 3,3,TRIANGLE | 2,1,CIRCLE | 2,0,DIAMOND",5.305523,4.800417,5,4,182,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4040022__Bstart,,B,A,victory,10,"0,1,CIRCLE | 2,2,DIAMOND | 1,3,SQUARE | 1,0,TRIANGLE",9.595672,6.000790,5,5,151,186,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5050021__Astart,,A,A,victory,9,"0,1,SQUARE | 2,2,SQUARE | 1,2,CIRCLE | 3,0,TRIANGLE",6.332154,4.800495,5,4,187,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5050022__Bstart,,B,A,victory,10,"0,1,TRIANGLE | 2,2,CIRCLE | 1,3,SQUARE | 1,0,DIAMOND",8.382498,6.000581,5,5,144,172,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6060021__Astart,,A,A,victory,11,"3,3,SQUARE | 3,0,DIAMOND | 1,1,TRIANGLE | 0,1,CIRCLE",4.280004,6.000499,6,5,191,133,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6060022__Bstart,,B,B,victory,11,"1,2,TRIANGLE | 2,1,CIRCLE | 0,0,SQUARE | 3,3,TRIANGLE",8.880648,6.000710,5,6,137,201,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7070021__Astart,,A,A,victory,9,"0,0,CIRCLE | 2,3,CIRCLE | 1,2,DIAMOND | 3,1,TRIANGLE",6.728826,4.803284,5,4,188,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7070022__Bstart,,B,B,victory,7,"1,0,DIAMOND | 2,2,TRIANGLE | 3,1,CIRCLE | 1,3,CIRCLE",7.593588,3.600701,3,4,117,175,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8080021__Astart,,A,A,victory,9,"3,3,CIRCLE | 1,2,DIAMOND | 2,1,TRIANGLE | 0,0,SQUARE",5.374490,4.800415,5,4,188,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8080022__Bstart,,B,B,victory,7,"0,0,SQUARE | 2,2,CIRCLE | 3,1,TRIANGLE | 1,1,DIAMOND",8.483988,3.600656,3,4,119,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9090021__Astart,,A,A,victory,9,"0,2,CIRCLE | 3,2,SQUARE | 2,1,SQUARE | 1,0,TRIANGLE",5.878168,4.800412,5,4,189,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9090022__Bstart,,B,B,victory,11,"3,1,TRIANGLE | 1,2,CIRCLE | 0,0,SQUARE | 2,1,DIAMOND",8.167609,6.000703,5,6,127,185,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1120021__Astart,,A,A,victory,9,"0,0,CIRCLE | 3,1,DIAMOND | 2,1,SQUARE | 1,0,TRIANGLE",4.990208,4.800403,5,4,181,135,0,0,0,0,0,1
